"","year","country","export_weight","import_weight","export_amount","import_amount","trade_balance","HS_code","description"
"10628",2017,"France",362.3,5.8,21998,1145,20853,"65","HEADGEAR AND PARTS THEREOF"
"10629",2017,"Finland",4,0.1,236,31,205,"65","HEADGEAR AND PARTS THEREOF"
"10630",2017,"Spain",1,1.3,65,137,-72,"65","HEADGEAR AND PARTS THEREOF"
"10631",2017,"Estonia",0.6,0,7,0,7,"65","HEADGEAR AND PARTS THEREOF"
"10632",2017,"Denmark",1.3,0.4,142,58,84,"65","HEADGEAR AND PARTS THEREOF"
"10633",2017,"Germany",26.7,10.7,1193,1390,-197,"65","HEADGEAR AND PARTS THEREOF"
"10634",2017,"Czech Republic",3.2,0.4,191,72,119,"65","HEADGEAR AND PARTS THEREOF"
"10635",2017,"Cyprus",0,0,0,0,0,"65","HEADGEAR AND PARTS THEREOF"
"10636",2017,"Bulgaria",0.4,0.9,32,115,-83,"65","HEADGEAR AND PARTS THEREOF"
"10637",2017,"Belgium",5.2,6.2,214,590,-376,"65","HEADGEAR AND PARTS THEREOF"
"10638",2017,"Slovenia",0.1,0.1,5,1,4,"65","HEADGEAR AND PARTS THEREOF"
"10639",2017,"Malta",0,0,0,0,0,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10640",2017,"Netherland",0.2,0.2,25,17,7,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10641",2017,"Lithuania",0,1.2,0,6,-6,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10642",2017,"Italy",0,13.9,4,213,-210,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10643",2017,"Ireland",0,0,0,0,0,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10644",2017,"Hungary",0,0,1,0,1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10645",2017,"Greece",0.3,0,7,0,7,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10646",2017,"UK",0.3,2.7,3,112,-109,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10647",2017,"France",0.1,2.6,1,62,-61,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10648",2017,"Finland",0,0,0,0,0,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10649",2017,"Spain",0,0.5,1,11,-10,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10650",2017,"Denmark",0,0,0,1,-1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10651",2017,"Germany",0.7,23.4,30,102,-72,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10652",2017,"Czech Republic",0,9.7,1,711,-710,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10653",2017,"Bulgaria",0,0,1,2,-1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10654",2017,"Belgium",0,0.5,0,27,-27,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10655",2017,"Austria",0,0.3,0,26,-26,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10656",2017,"Slovakia",0,0,0,0,0,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10657",2017,"Slovenia",0,0,0,1,-1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10658",2017,"Sweden",0,0,0,1,-1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10659",2017,"Romania",0,0,1,0,1,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10660",2017,"Poland",0.6,3.7,13,147,-134,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10661",2017,"Latvia",0,0.6,0,4,-4,"66","UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF"
"10662",2017,"Slovakia",0.2,0,15,0,15,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10663",2017,"Austria",0.3,0,35,1,33,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10664",2017,"Sweden",3.8,0.3,544,2,542,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10665",2017,"Romania",4.3,0,454,1,454,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10666",2017,"Portugal",0,0,5,0,4,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10667",2017,"Poland",28.8,0,2517,0,2517,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10668",2017,"Netherland",3.4,0.8,796,27,768,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10669",2017,"Malta",0,0,0,0,0,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10670",2017,"Latvia",1.2,0,188,0,188,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10671",2017,"Luxembourg",0.1,0,14,0,14,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10672",2017,"Lithuania",1.1,0,143,0,143,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10673",2017,"Italy",4.8,2.8,778,330,448,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10674",2017,"Ireland",0.2,0,107,0,107,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10675",2017,"Hungary",5,0,653,0,653,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10676",2017,"Croatia",0.4,0,39,0,39,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10677",2017,"Greece",1,0,62,0,62,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10678",2017,"UK",30.1,0.1,2979,23,2956,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10679",2017,"France",5.3,0.2,553,90,463,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10680",2017,"Finland",2.6,0,671,0,671,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10681",2017,"Spain",1.9,0,132,0,131,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10682",2017,"Estonia",1.1,0,289,0,289,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10683",2017,"Denmark",1.5,0,127,0,127,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10684",2017,"Germany",16.8,0.7,2177,168,2009,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10685",2017,"Czech Republic",4.8,0,655,0,655,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10686",2017,"Cyprus",0,0,4,0,4,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10687",2017,"Bulgaria",0.7,0,49,0,49,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10688",2017,"Belgium",1.5,0,84,0,84,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10689",2017,"Slovenia",0,0,1,0,1,"67","PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR"
"10690",2017,"Slovakia",6,410.7,313,196,117,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10691",2017,"Austria",8.7,2103.5,346,8520,-8174,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10692",2017,"Sweden",152.9,277.5,2957,3424,-467,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10693",2017,"Romania",172.7,0.2,860,9,851,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10694",2017,"Portugal",176.5,3336.3,1632,3104,-1472,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10695",2017,"Poland",1324.2,803.6,10793,5229,5564,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10696",2017,"Netherland",122.1,2072.3,3836,7304,-3467,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10697",2017,"Malta",56.2,0,86,0,86,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10698",2017,"Latvia",112.4,0,1504,0,1504,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10699",2017,"Luxembourg",0.9,0.2,92,19,73,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10700",2017,"Lithuania",43.6,0,476,0,476,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10701",2017,"Italy",1806.3,32115.3,12974,30473,-17500,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10702",2017,"Ireland",16.3,1.7,379,35,344,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10703",2017,"Hungary",33.7,69.8,968,1018,-51,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10704",2017,"Croatia",27.4,123.1,621,82,539,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10705",2017,"Greece",400.2,6304.5,845,4585,-3740,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10706",2017,"UK",1830,634,10529,5499,5030,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10707",2017,"France",310.2,1719.4,5419,14168,-8749,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10708",2017,"Finland",29.6,166.6,1224,592,632,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10709",2017,"Spain",790.6,15105.2,8226,9128,-902,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10710",2017,"Estonia",560.7,0,1475,1,1474,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10711",2017,"Denmark",20,798.5,589,2286,-1697,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10712",2017,"Germany",504.7,7898.5,13932,29776,-15844,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10713",2017,"Czech Republic",378.8,582.5,7239,1447,5793,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10714",2017,"Cyprus",80,0,156,0,156,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10715",2017,"Bulgaria",15.5,237,306,107,200,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10716",2017,"Belgium",257.7,428.4,5862,1056,4806,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10717",2017,"Slovenia",33.9,80.1,440,439,2,"68","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS"
"10718",2017,"Slovakia",0.1,0,13,0,13,"69","CERAMIC PRODUCTS"
"10719",2017,"Austria",0.7,2159.1,546,4326,-3779,"69","CERAMIC PRODUCTS"
"10720",2017,"Sweden",5.4,5.8,169,340,-171,"69","CERAMIC PRODUCTS"
"10721",2017,"Romania",489.9,13.3,1396,54,1342,"69","CERAMIC PRODUCTS"
"10722",2017,"Portugal",23.7,7274.5,420,6216,-5795,"69","CERAMIC PRODUCTS"
"10723",2017,"Poland",13.5,2103.9,178,57407,-57228,"69","CERAMIC PRODUCTS"
"10724",2017,"Netherland",28.1,60.6,1012,1046,-34,"69","CERAMIC PRODUCTS"
"10725",2017,"Latvia",544.8,0.4,149,5,144,"69","CERAMIC PRODUCTS"
"10726",2017,"Luxembourg",0.6,3.7,6,25,-20,"69","CERAMIC PRODUCTS"
"10727",2017,"Lithuania",0,0.1,0,3,-3,"69","CERAMIC PRODUCTS"
"10728",2017,"Italy",276.8,42939.8,4599,40928,-36329,"69","CERAMIC PRODUCTS"
"10729",2017,"Ireland",0,0.1,0,5,-5,"69","CERAMIC PRODUCTS"
"10730",2017,"Hungary",1.1,729,12,20101,-20089,"69","CERAMIC PRODUCTS"
"10731",2017,"Croatia",23.9,0,79,0,78,"69","CERAMIC PRODUCTS"
"10732",2017,"Greece",1.8,0.6,20,11,9,"69","CERAMIC PRODUCTS"
"10733",2017,"UK",187,2753.3,1967,43864,-41897,"69","CERAMIC PRODUCTS"
"10734",2017,"France",33.5,22950.4,628,20550,-19921,"69","CERAMIC PRODUCTS"
"10735",2017,"Finland",44.1,18.9,302,280,22,"69","CERAMIC PRODUCTS"
"10736",2017,"Spain",260.9,59697.5,1662,29305,-27643,"69","CERAMIC PRODUCTS"
"10737",2017,"Estonia",9.1,0.1,130,2,128,"69","CERAMIC PRODUCTS"
"10738",2017,"Denmark",114.1,96.8,2193,647,1546,"69","CERAMIC PRODUCTS"
"10739",2017,"Germany",1011.4,27411.5,14059,68537,-54478,"69","CERAMIC PRODUCTS"
"10740",2017,"Czech Republic",17.6,375.3,227,2632,-2404,"69","CERAMIC PRODUCTS"
"10741",2017,"Cyprus",0,0,3,0,3,"69","CERAMIC PRODUCTS"
"10742",2017,"Bulgaria",5.7,268.1,33,109,-76,"69","CERAMIC PRODUCTS"
"10743",2017,"Belgium",4.3,519.4,991,405,586,"69","CERAMIC PRODUCTS"
"10744",2017,"Slovenia",0.9,0,118,0,118,"69","CERAMIC PRODUCTS"
"10745",2017,"Slovakia",316.1,108.3,957,262,695,"70","GLASS AND GLASSWARE"
"10746",2017,"Slovenia",129.5,7.5,227,75,151,"70","GLASS AND GLASSWARE"
"10747",2017,"Austria",10.1,926.1,131,11955,-11823,"70","GLASS AND GLASSWARE"
"10748",2017,"Belgium",2328.3,695.8,3416,2128,1288,"70","GLASS AND GLASSWARE"
"10749",2017,"Bulgaria",2.1,1235,14,1406,-1392,"70","GLASS AND GLASSWARE"
"10750",2017,"Cyprus",0,0,0,0,0,"70","GLASS AND GLASSWARE"
"10751",2017,"Czech Republic",104.1,1162.6,902,7727,-6825,"70","GLASS AND GLASSWARE"
"10752",2017,"Germany",1571.2,7075.1,10843,70479,-59636,"70","GLASS AND GLASSWARE"
"10753",2017,"Denmark",4.5,12.8,67,533,-465,"70","GLASS AND GLASSWARE"
"10754",2017,"Estonia",0,0.4,1,2,-1,"70","GLASS AND GLASSWARE"
"10755",2017,"Spain",344.7,224.8,1930,1201,729,"70","GLASS AND GLASSWARE"
"10756",2017,"Finland",0.2,12.4,10,339,-329,"70","GLASS AND GLASSWARE"
"10757",2017,"France",2320.9,6487.4,6549,21657,-15108,"70","GLASS AND GLASSWARE"
"10758",2017,"UK",1655.2,652.7,9429,16601,-7172,"70","GLASS AND GLASSWARE"
"10759",2017,"Greece",52.3,6,314,4,310,"70","GLASS AND GLASSWARE"
"10760",2017,"Croatia",21.4,0.1,85,2,83,"70","GLASS AND GLASSWARE"
"10761",2017,"Hungary",1984.6,53,2391,1015,1376,"70","GLASS AND GLASSWARE"
"10762",2017,"Ireland",0.2,0,0,6,-6,"70","GLASS AND GLASSWARE"
"10763",2017,"Italy",177.4,10401.1,1918,27927,-26009,"70","GLASS AND GLASSWARE"
"10764",2017,"Lithuania",0,3,0,80,-80,"70","GLASS AND GLASSWARE"
"10765",2017,"Luxembourg",0,22.5,0,617,-617,"70","GLASS AND GLASSWARE"
"10766",2017,"Latvia",1.4,437.8,1,2755,-2754,"70","GLASS AND GLASSWARE"
"10767",2017,"Malta",70.4,0.6,1957,49,1909,"70","GLASS AND GLASSWARE"
"10768",2017,"Netherland",710.6,245.6,2797,3818,-1022,"70","GLASS AND GLASSWARE"
"10769",2017,"Poland",621.7,254.1,2533,4371,-1839,"70","GLASS AND GLASSWARE"
"10770",2017,"Portugal",3.5,79.4,141,433,-292,"70","GLASS AND GLASSWARE"
"10771",2017,"Romania",4,87.6,66,204,-138,"70","GLASS AND GLASSWARE"
"10772",2017,"Sweden",10.4,10.4,27,445,-418,"70","GLASS AND GLASSWARE"
"10773",2017,"Slovakia",0.1,0.2,49,3,46,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10774",2017,"Austria",1,1.7,622,2131,-1509,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10775",2017,"Bulgaria",0.3,0,29,1,28,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10776",2017,"Cyprus",0.1,0,70,1,69,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10777",2017,"Czech Republic",0.9,0.2,59,416,-357,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10778",2017,"Germany",417.6,3530,65958,123063,-57105,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10779",2017,"Denmark",0.2,0.1,189,67,122,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10780",2017,"Estonia",0,31.2,8,121,-112,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10781",2017,"Spain",20.9,377.3,5299,108880,-103580,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10782",2017,"Finland",0.4,0.2,377,45,332,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10783",2017,"France",15.3,83.6,20274,132481,-112207,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10784",2017,"UK",42.6,145.5,60580,157642,-97062,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10785",2017,"Greece",0.3,0.1,38,36,2,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10786",2017,"Croatia",0,0,1,1,0,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10787",2017,"Hungary",0.1,0.2,15,16,-1,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10788",2017,"Ireland",2,2.1,453,2369,-1916,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10789",2017,"Italy",162.4,184.5,17922,106925,-89003,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10790",2017,"Lithuania",0,780.5,3,5346,-5343,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10791",2017,"Luxembourg",0,0,5,0,5,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10792",2017,"Latvia",0.3,0,20,1,19,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10793",2017,"Malta",1.9,0,1673,0,1673,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10794",2017,"Netherland",2,436.7,380,566,-186,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10795",2017,"Poland",7.4,1432,1384,41183,-39798,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
"10796",2017,"Portugal",0.6,0.2,136,117,19,"71","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN"
